n_parcels,n_years,cut_cap_k,late_cuts_removed,area_acres,area_acres_unique,baseline_late_et_total_acft,water_saved_total_acft,scenario_late_et_total_acft,baseline_late_et_total_mm_area_weighted,water_saved_total_mm_area_weighted,scenario_late_et_total_mm_area_weighted,water_saved_acft_per_acre,water_saved_mm_per_acre,water_saved_acft_per_cut_removed,water_saved_acft_per_acre_per_cut_removed,water_saved_pct_of_baseline_late_et,water_saved
1791.0,6.0,0.0,20855.0,389770.6799516522,68036.75252389091,30465.99600843253,30465.99600843253,0.0,23.824356374168755,23.824356374168755,0.0,0.07816389886538305,23.824356374168755,1.4608485259377861,3.7479692575105755e-06,1.0,0.07816389886538305
1791.0,6.0,1.0,10676.0,389770.6799516522,68036.75252389091,30465.99600843253,14315.9669408944,16150.02906753813,23.824356374168755,11.195061475957786,12.629294898210969,0.0367292043174468,11.195061475957784,1.340948570709479,3.440352596238928e-06,0.4698998495546299,0.0367292043174468
1791.0,6.0,2.0,2052.0,389770.6799516522,68036.75252389091,30465.99600843253,2620.1318906900196,27845.86411774251,23.824356374168755,2.0489386230420914,21.775417751126664,0.006722239576909749,2.0489386230420914,1.2768673931237913,3.2759452129189807e-06,0.08600184579439998,0.006722239576909749
1791.0,6.0,3.0,7.0,389770.6799516522,68036.75252389091,30465.99600843253,1.2020443910948997,30464.793964041433,23.824356374168755,0.0009399966422594234,23.823416377526495,3.083978485103095e-06,0.0009399966422594234,0.17172062729927137,4.405683550147279e-07,3.94552796095093e-05,3.083978485103095e-06
1791.0,6.0,4.0,0.0,389770.6799516522,68036.75252389091,30465.99600843253,0.0,30465.99600843253,23.824356374168755,0.0,23.824356374168755,0.0,0.0,,,0.0,0.0
