UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft,saved_mm_cap0,saved_acft_cap0,saved_mm_cap1,saved_acft_cap1,saved_mm_cap2,saved_acft_cap2,saved_mm_cap3,saved_acft_cap3
3901103,San Joaquin,2019,7.0,0,2019-07-01,2,375.615,844.271,"[157.88200000000003, 217.733]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-13 00:00:00')]",17.44833140767716,21.502148955691126,375.615,21.502148955691126,217.733,12.464165165314208,0.0,0.0,0.0,0.0
3901200,San Joaquin,2019,7.0,0,2019-07-01,3,414.2710000000001,804.677,"[138.028, 163.61900000000003, 112.624]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-08 00:00:00')]",36.631963454607835,49.78858311123309,414.2710000000001,49.78858311123309,276.24300000000005,33.19988018566678,112.624,13.535558569920447,0.0,0.0
3901351,San Joaquin,2019,8.0,0,2019-07-01,2,344.5319999999999,850.5859999999999,"[156.90699999999995, 187.625]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-13 00:00:00')]",8.629780201256985,9.754709423554694,344.5319999999999,9.754709423554694,187.625,5.3122129601733645,0.0,0.0,0.0,0.0
3901446,San Joaquin,2019,7.0,0,2019-07-01,3,373.854,808.7279999999998,"[177.25599999999997, 98.41399999999999, 98.18400000000001]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-02 00:00:00')]",11.838918921168187,14.521086595650955,373.854,14.521086595650955,196.598,7.636180387348502,98.18400000000001,3.8136234099605555,0.0,0.0
3901521,San Joaquin,2019,8.0,0,2019-07-01,3,528.34,1054.547,"[195.20600000000002, 220.84100000000004, 112.293]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-12 00:00:00')]",28.896344223874245,50.088892740294355,528.34,50.088892740294355,333.134,31.58252866363557,112.293,10.645856896100756,0.0,0.0
3901548,San Joaquin,2019,4.0,0,2019-07-01,2,395.42499999999995,687.131,"[218.475, 176.94999999999996]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-16 00:00:00')]",29.2682092235855,37.97041217925294,395.42499999999995,37.97041217925294,176.94999999999996,16.991501384886657,0.0,0.0,0.0,0.0
3901615,San Joaquin,2019,7.0,0,2019-07-01,2,440.38699999999994,1080.944,"[219.35399999999998, 221.033]","[Timestamp('2019-07-24 00:00:00'), Timestamp('2019-09-01 00:00:00')]",19.205727681454057,27.749188964739194,440.38699999999994,27.749188964739194,221.033,13.927492147686465,0.0,0.0,0.0,0.0
3901620,San Joaquin,2019,7.0,0,2019-07-01,2,425.58299999999997,1006.113,"[213.326, 212.257]","[Timestamp('2019-07-10 00:00:00'), Timestamp('2019-08-13 00:00:00')]",30.10947958019586,42.040953570139415,425.58299999999997,42.040953570139415,212.257,20.96767653298436,0.0,0.0,0.0,0.0
3901622,San Joaquin,2019,8.0,0,2019-07-01,3,447.823,996.77,"[137.411, 179.84199999999998, 130.57]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-08-28 00:00:00')]",36.81355763397153,54.08778812440299,447.823,54.08778812440299,310.412,37.49137156258651,130.57,15.770164764657682,0.0,0.0
3901624,San Joaquin,2019,7.0,0,2019-07-01,3,558.1139999999999,1126.156,"[187.56199999999998, 196.95499999999998, 173.597]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-15 00:00:00'), Timestamp('2019-09-21 00:00:00')]",36.500365272494875,66.83518656067322,558.1139999999999,66.83518656067322,370.552,44.37428921408635,173.597,20.788562697537053,0.0,0.0
3901638,San Joaquin,2019,8.0,0,2019-07-01,3,462.39099999999996,953.6110000000001,"[156.97299999999998, 178.83399999999997, 126.584]","[Timestamp('2019-07-02 00:00:00'), Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-08 00:00:00')]",45.822624419751264,69.51433440968898,462.39099999999996,69.51433440968898,305.418,45.91553249682281,126.584,19.030220110071504,0.0,0.0
3901646,San Joaquin,2019,8.0,0,2019-07-01,3,426.52699999999993,921.778,"[148.82, 170.172, 107.535]","[Timestamp('2019-07-13 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-12 00:00:00')]",20.964931233525547,29.33762868845784,426.52699999999993,29.33762868845784,277.707,19.10140471807309,107.535,7.3965350400169605,0.0,0.0
3901828,San Joaquin,2019,8.0,0,2019-07-01,3,519.03,1043.531,"[196.80300000000003, 150.361, 171.86599999999999]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-08 00:00:00'), Timestamp('2019-09-12 00:00:00')]",23.35605139228108,39.7719532615999,519.03,39.7719532615999,322.227,24.69143822828266,171.86599999999999,13.169655933680382,0.0,0.0
3901918,San Joaquin,2019,7.0,0,2019-07-01,3,524.766,955.782,"[117.24999999999999, 229.82500000000002, 177.691]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-24 00:00:00')]",49.43871106344174,85.1173052818834,524.766,85.1173052818834,407.516,66.09929717102861,177.691,28.82156826631898,0.0,0.0
3902004,San Joaquin,2019,7.0,0,2019-07-01,3,497.038,942.012,"[151.138, 172.053, 173.847]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-08 00:00:00')]",39.57645192597818,64.53740325585414,497.038,64.53740325585414,345.9,44.91304042387091,173.847,22.572990282071945,0.0,0.0
3902049,San Joaquin,2019,8.0,0,2019-07-01,2,358.149,989.4390000000001,"[176.12, 182.029]","[Timestamp('2019-07-28 00:00:00'), Timestamp('2019-09-01 00:00:00')]",76.42114017137376,89.79709623109363,358.149,89.79709623109363,182.029,45.63931668062662,0.0,0.0,0.0,0.0
3902139,San Joaquin,2019,6.0,0,2019-07-01,3,428.175,798.9570000000001,"[148.03700000000003, 154.198, 125.94]","[Timestamp('2019-07-15 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-12 00:00:00')]",41.890176534900924,58.846215019131236,428.175,58.846215019131236,280.13800000000003,38.500755492565865,125.94,17.308559162747446,0.0,0.0
3902146,San Joaquin,2019,4.0,0,2019-07-01,2,368.29400000000004,768.2850000000001,"[255.43600000000004, 112.85800000000002]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-08-18 00:00:00')]",17.211216124283943,20.79654734670942,368.29400000000004,20.79654734670942,112.85800000000002,6.372780280034244,0.0,0.0,0.0,0.0
3902191,San Joaquin,2019,9.0,9,2019-07-01,3,385.097,905.603,"[134.06599999999997, 153.186, 97.845]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-10 00:00:00')]",26.669891625822526,33.695850575555696,385.097,33.695850575555696,251.031,21.965123243838104,97.845,8.561402710395686,0.0,0.0
3902328,San Joaquin,2019,6.0,0,2019-07-01,3,429.923,745.889,"[151.063, 176.05800000000002, 102.80199999999999]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-08 00:00:00')]",14.54753662144911,20.519424497714127,429.923,20.519424497714127,278.86,13.309468708193238,102.80199999999999,4.90654809631959,0.0,0.0
3902354,San Joaquin,2019,6.0,0,2019-07-01,3,452.679,812.696,"[194.214, 148.404, 110.061]","[Timestamp('2019-07-16 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-01 00:00:00')]",16.517243774853135,24.530870717705845,452.679,24.530870717705845,258.46500000000003,14.006330092740868,110.061,5.964253172913749,0.0,0.0
3902388,San Joaquin,2019,8.0,8,2019-07-01,3,458.316,946.296,"[182.68499999999997, 172.982, 102.64900000000002]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-07 00:00:00')]",29.145019630627925,43.82424152569182,458.316,43.82424152569182,275.63100000000003,26.355875675228365,102.64900000000002,9.815312073701858,0.0,0.0
3902454,San Joaquin,2019,8.0,0,2019-07-01,3,429.09299999999996,987.304,"[151.418, 170.10699999999997, 107.568]","[Timestamp('2019-07-12 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-12 00:00:00')]",40.18140910547677,56.56680241895125,429.09299999999996,56.56680241895125,277.67499999999995,36.6055537183834,107.568,14.180557134704477,0.0,0.0
3902628,San Joaquin,2019,5.0,0,2019-07-01,2,381.922,870.455,"[189.724, 192.198]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-09-02 00:00:00')]",33.7371843807295,42.273533244937575,381.922,42.273533244937575,192.198,21.273685576139926,0.0,0.0,0.0,0.0
3902638,San Joaquin,2019,8.0,0,2019-07-01,3,472.653,894.481,"[160.836, 160.07000000000002, 151.74699999999996]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-24 00:00:00')]",88.81326514049707,137.72262535581154,472.653,137.72262535581154,311.817,90.85789336061146,151.74699999999996,44.21636005667652,0.0,0.0
3902687,San Joaquin,2019,5.0,0,2019-07-01,2,387.348,751.4330000000001,"[246.984, 140.364]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-09-12 00:00:00')]",4.97791183317649,6.326063624531651,387.348,6.326063624531651,140.364,2.292387193412024,0.0,0.0,0.0,0.0
3902712,San Joaquin,2019,6.0,0,2019-07-01,2,410.15799999999996,876.756,"[209.01399999999998, 201.14399999999998]","[Timestamp('2019-07-15 00:00:00'), Timestamp('2019-08-18 00:00:00')]",10.137142543901973,13.641174906567404,410.15799999999996,13.641174906567404,201.14399999999998,6.689715878774994,0.0,0.0,0.0,0.0
3902820,San Joaquin,2019,7.0,0,2019-07-01,3,540.792,1118.491,"[184.238, 190.928, 165.62600000000003]","[Timestamp('2019-07-18 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-24 00:00:00')]",45.04104631487692,79.91416508764738,540.792,79.91416508764738,356.55400000000003,52.6888622957829,165.62600000000003,24.474961735393066,0.0,0.0
3902892,San Joaquin,2019,6.0,0,2019-07-01,3,340.919,637.703,"[120.15499999999999, 101.063, 119.70099999999998]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-01 00:00:00'), Timestamp('2019-08-28 00:00:00')]",87.47504497125455,97.84089519867167,340.919,97.84089519867167,220.76399999999998,63.357417414809824,119.70099999999998,34.35318358958051,0.0,0.0
3902898,San Joaquin,2019,6.0,0,2019-07-01,2,325.87000000000006,700.306,"[184.90300000000005, 140.967]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-18 00:00:00')]",32.52662998716992,34.77510798529876,325.87000000000006,34.77510798529876,140.967,15.04324622507015,0.0,0.0,0.0,0.0
3902920,San Joaquin,2019,8.0,0,2019-07-01,3,428.88700000000006,1027.044,"[130.16, 140.14100000000002, 158.58600000000004]","[Timestamp('2019-07-21 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-24 00:00:00')]",65.04317932750999,91.52288074881162,428.88700000000006,91.52288074881162,298.7270000000001,63.74722385488544,158.58600000000004,33.84165891349246,0.0,0.0
3902927,San Joaquin,2019,8.0,0,2019-07-01,3,321.192,762.943,"[112.984, 110.97000000000001, 97.23799999999999]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-08-28 00:00:00')]",6.671968116535613,7.030783409731977,321.192,7.030783409731977,208.208,4.557602157505403,97.23799999999999,2.12850667885725,0.0,0.0
3902955,San Joaquin,2019,8.0,0,2019-07-01,3,347.317,705.7139999999999,"[127.867, 111.078, 108.372]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-01 00:00:00')]",16.14432667794221,18.396322535442437,347.317,18.396322535442437,219.45,11.623597406412133,108.372,5.740134418444728,0.0,0.0
3902966,San Joaquin,2019,5.0,0,2019-07-01,2,526.911,857.5239999999999,"[248.19699999999997, 278.714]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-09-08 00:00:00')]",77.56695056823006,134.09081197787617,526.911,134.09081197787617,278.714,70.92846148514984,0.0,0.0,0.0,0.0
3902971,San Joaquin,2019,6.0,0,2019-07-01,2,424.26699999999994,1032.029,"[223.73499999999999, 200.53199999999998]","[Timestamp('2019-07-13 00:00:00'), Timestamp('2019-08-16 00:00:00')]",22.39615362094121,31.17437305871346,424.26699999999994,31.17437305871346,200.53199999999998,14.734729258249942,0.0,0.0,0.0,0.0
3903011,San Joaquin,2019,6.0,0,2019-07-01,2,334.18899999999996,798.957,"[261.099, 73.09]","[Timestamp('2019-08-03 00:00:00'), Timestamp('2019-08-23 00:00:00')]",119.77783436915563,131.32688546585874,334.18899999999996,131.32688546585874,73.09,28.72231599095008,0.0,0.0,0.0,0.0
3903027,San Joaquin,2019,8.0,0,2019-07-01,4,373.093,826.518,"[125.00899999999999, 103.44099999999999, 72.85000000000001, 71.793]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-07-31 00:00:00'), Timestamp('2019-08-23 00:00:00'), Timestamp('2019-09-20 00:00:00')]",3.921994624976833,4.800750461340162,373.093,4.800750461340162,248.084,3.1922051002058813,144.64300000000003,1.8611846080725858,71.793,0.9237918638811082
3903036,San Joaquin,2019,6.0,0,2019-07-01,3,518.02,864.025,"[175.863, 206.811, 135.346]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-08 00:00:00')]",31.127763759927056,52.90290086258994,518.02,52.90290086258994,342.15700000000004,34.942855199492655,135.346,13.822238562503566,0.0,0.0
3903046,San Joaquin,2019,2.0,0,2019-07-01,0,0.0,140.36,[],[],31.22033668912084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903053,San Joaquin,2019,6.0,0,2019-07-01,2,364.09000000000003,985.203,"[187.67400000000004, 176.41599999999997]","[Timestamp('2019-07-28 00:00:00'), Timestamp('2019-09-02 00:00:00')]",38.844581603015165,46.400668359060994,364.09000000000003,46.400668359060994,176.41599999999997,22.48295835983439,0.0,0.0,0.0,0.0
3903055,San Joaquin,2019,6.0,0,2019-07-01,2,373.11899999999997,899.473,"[191.928, 181.19099999999997]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-09-02 00:00:00')]",40.0348151000017,49.00836671685542,373.11899999999997,49.00836671685542,181.19099999999997,23.79904259443703,0.0,0.0,0.0,0.0
3903124,San Joaquin,2019,5.0,0,2019-07-01,3,529.858,688.314,"[238.269, 116.131, 175.458]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-07-28 00:00:00'), Timestamp('2019-08-28 00:00:00')]",30.010526196906692,52.16967647519876,529.858,52.16967647519876,291.589,28.70977468251255,175.458,17.275547590081544,0.0,0.0
3903143,San Joaquin,2019,7.0,0,2019-07-01,3,298.181,548.249,"[104.554, 108.407, 85.21999999999998]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-08 00:00:00')]",7.7075737302384475,7.5401969896857945,298.181,7.5401969896857945,193.62699999999998,4.896307016617059,85.21999999999998,2.1549850173586624,0.0,0.0
3903197,San Joaquin,2019,5.0,0,2019-07-01,3,577.246,732.3179999999999,"[197.349, 204.986, 174.91099999999997]","[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-24 00:00:00')]",15.19124775161228,28.76997047121779,577.246,28.76997047121779,379.89699999999993,18.934086112513942,174.91099999999997,8.717573279141256,0.0,0.0
3903216,San Joaquin,2019,7.0,0,2019-07-01,3,444.688,892.325,"[147.12499999999997, 176.697, 120.86600000000001]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-08 00:00:00')]",28.7112088693803,41.888221947857566,444.688,41.888221947857566,297.563,28.0295060524915,120.86600000000001,11.385200036766797,0.0,0.0
3903231,San Joaquin,2019,5.0,0,2019-07-01,3,558.105,793.818,"[175.64899999999997, 247.231, 135.225]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-19 00:00:00')]",20.27242763909246,37.11989247872604,558.105,37.11989247872604,382.456,25.437373966984076,135.225,8.993894447166266,0.0,0.0
3903280,San Joaquin,2019,6.0,0,2019-07-01,2,294.07399999999996,797.789,"[226.46699999999998, 67.607]","[Timestamp('2019-08-03 00:00:00'), Timestamp('2019-08-23 00:00:00')]",44.55408214400502,42.98621112997418,294.07399999999996,42.98621112997418,67.607,9.882440392092347,0.0,0.0,0.0,0.0
3903299,San Joaquin,2019,6.0,0,2019-07-01,3,418.731,740.914,"[114.237, 151.394, 153.1]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-09-02 00:00:00')]",49.12103486176742,67.48195554036329,418.731,67.48195554036329,304.494,49.07172043700463,153.1,24.67332820648488,0.0,0.0
3903326,San Joaquin,2019,7.0,0,2019-07-01,3,511.70799999999997,852.427,"[282.79999999999995, 113.128, 115.78000000000002]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-02 00:00:00')]",38.49012455158981,64.6184535893862,511.70799999999997,64.6184535893862,228.90800000000002,28.906487634039767,115.78000000000002,14.62069101241164,0.0,0.0
3903364,San Joaquin,2019,8.0,0,2019-07-01,3,529.2349999999999,935.2909999999999,"[198.09099999999998, 194.393, 136.75099999999998]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-02 00:00:00')]",30.587278341323177,53.109771171161974,529.2349999999999,53.109771171161974,331.144,33.230950456230715,136.75099999999998,13.723231300703036,0.0,0.0
3903463,San Joaquin,2019,6.0,0,2019-07-01,2,416.925,1042.779,"[219.415, 197.51000000000002]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-28 00:00:00')]",48.978294181787696,66.99565387710577,416.925,66.99565387710577,197.51000000000002,31.737870353821812,0.0,0.0,0.0,0.0
3903478,San Joaquin,2019,5.0,0,2019-07-01,2,363.85299999999995,693.3659999999999,"[227.57099999999997, 136.282]","[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-08-23 00:00:00')]",22.256814431384246,26.568926185375492,363.85299999999995,26.568926185375492,136.282,9.951454016856653,0.0,0.0,0.0,0.0
3903560,San Joaquin,2019,8.0,0,2019-07-01,3,450.86299999999994,881.869,"[123.82300000000001, 172.529, 154.51099999999997]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-07 00:00:00'), Timestamp('2019-09-08 00:00:00')]",15.399907078440176,22.77968604037655,450.86299999999994,22.77968604037655,327.03999999999996,16.523574839019275,154.51099999999997,7.8066110321419595,0.0,0.0
3903614,San Joaquin,2019,7.0,0,2019-07-01,3,485.64400000000006,1019.2580000000002,"[179.02500000000003, 142.582, 164.03700000000003]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-15 00:00:00'), Timestamp('2019-09-19 00:00:00')]",48.27501037232893,76.91754966292424,485.64400000000006,76.91754966292424,306.619,48.563108285279284,164.03700000000003,25.980603269178875,0.0,0.0
3903717,San Joaquin,2019,8.0,0,2019-07-01,3,484.99499999999995,977.283,"[173.73, 184.613, 126.652]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-08 00:00:00')]",7.652338857338082,12.176332296964182,484.99499999999995,12.176332296964182,311.265,7.814649784873156,126.652,3.179737601573434,0.0,0.0
3903767,San Joaquin,2019,8.0,0,2019-07-01,3,537.489,1124.376,"[129.243, 243.65, 164.59600000000003]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-26 00:00:00')]",29.928044882541474,52.77557387097223,537.489,52.77557387097223,408.24600000000004,40.085316965610325,164.59600000000003,16.16153699306692,0.0,0.0
3903791,San Joaquin,2019,6.0,0,2019-07-01,3,472.634,976.21,"[162.09599999999998, 182.822, 127.71600000000001]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-28 00:00:00')]",31.338302842532872,48.59431570104226,472.634,48.59431570104226,310.538,31.928260787777145,127.71600000000001,13.131242407601471,0.0,0.0
3903811,San Joaquin,2019,7.0,0,2019-07-01,2,416.919,881.769,"[214.92299999999997, 201.99599999999998]","[Timestamp('2019-07-28 00:00:00'), Timestamp('2019-09-01 00:00:00')]",26.393975587116007,36.10285402823103,416.919,36.10285402823103,201.99599999999998,17.49172405739857,0.0,0.0,0.0,0.0
