UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft,saved_mm_cap0,saved_acft_cap0,saved_mm_cap1,saved_acft_cap1,saved_mm_cap2,saved_acft_cap2,saved_mm_cap3,saved_acft_cap3,saved_mm_cap4,saved_acft_cap4
5007325,Stanislaus,2020,4.0,9,2020-07-01,3,22.905,"[22.905, 0.0, 0.0]","[Timestamp('2020-07-04 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-09-09 00:00:00')]",33.668554695755226,2.5301123533670387,22.905,2.5301123533670387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007463,Stanislaus,2020,3.0,9,2020-07-01,2,42.764,"[4.083, 38.681]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-18 00:00:00')]",8.235639676217758,1.1554753776698692,42.764,1.1554753776698692,38.681,1.0451534721646296,0.0,0.0,0.0,0.0,0.0,0.0
5007465,Stanislaus,2020,6.0,9,2020-07-01,2,21.577,"[6.776999999999999, 14.799999999999999]","[Timestamp('2020-07-25 00:00:00'), Timestamp('2020-08-24 00:00:00')]",7.079976188834293,0.5011963458873935,21.577,0.5011963458873935,14.8,0.3437783713738436,0.0,0.0,0.0,0.0,0.0,0.0
5007605,Stanislaus,2020,3.0,7,2020-07-01,1,0.0,[0.0],[Timestamp('2020-08-02 00:00:00')],2.4279392850568486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007669,Stanislaus,2020,1.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-09-09 00:00:00')]",25.01497723520812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007815,Stanislaus,2020,4.0,10,2020-07-01,3,32.5,"[32.5, 0.0, 0.0]","[Timestamp('2020-07-01 00:00:00'), Timestamp('2020-08-01 00:00:00'), Timestamp('2020-09-10 00:00:00')]",14.094736398380704,1.5028836382787825,32.5,1.5028836382787825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007920,Stanislaus,2020,5.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-18 00:00:00'), Timestamp('2020-09-03 00:00:00')]",10.032589613694975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007964,Stanislaus,2020,6.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-21 00:00:00'), Timestamp('2020-09-03 00:00:00')]",15.910784795808254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007973,Stanislaus,2020,3.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-08-27 00:00:00')]",7.253935231779023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007982,Stanislaus,2020,5.0,6,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-20 00:00:00'), Timestamp('2020-09-02 00:00:00')]",14.03636348362008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007994,Stanislaus,2020,5.0,9,2020-07-01,3,54.043,"[11.052, 39.528, 3.463]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-09 00:00:00')]",6.211468629685355,1.1013333305580235,54.043,1.1013333305580235,42.991,0.876106456229669,3.463,0.0705719024429146,0.0,0.0,0.0,0.0
5008095,Stanislaus,2020,5.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-27 00:00:00'), Timestamp('2020-09-04 00:00:00')]",16.97456425752794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008124,Stanislaus,2020,4.0,5,2020-07-01,2,45.904,"[45.904, 0.0]","[Timestamp('2020-07-06 00:00:00'), Timestamp('2020-08-03 00:00:00')]",12.703577293663995,1.9132054202373756,45.904,1.9132054202373756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008145,Stanislaus,2020,5.0,9,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-10 00:00:00')]",2.695272541210484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008285,Stanislaus,2020,2.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-08-01 00:00:00'), Timestamp('2020-09-06 00:00:00')]",3.5766608780098537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008385,Stanislaus,2020,5.0,6,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-09 00:00:00'), Timestamp('2020-08-06 00:00:00')]",8.952496174234712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008405,Stanislaus,2020,7.0,11,2020-07-01,3,30.992,"[30.991999999999997, 0.0, 0.0]","[Timestamp('2020-07-02 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-04 00:00:00')]",18.319509978363723,1.8627239279837544,30.992,1.8627239279837544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008626,Stanislaus,2020,4.0,10,2020-07-01,2,6.004,"[6.004, 0.0]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-22 00:00:00')]",14.770360083236866,0.2909489564952564,6.004,0.2909489564952564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008669,Stanislaus,2020,5.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-26 00:00:00'), Timestamp('2020-09-10 00:00:00')]",23.072937265314028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008705,Stanislaus,2020,7.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-08-25 00:00:00')]",5.000884389612871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008706,Stanislaus,2020,2.0,6,2020-07-01,1,0.0,[0.0],[Timestamp('2020-08-22 00:00:00')],13.259421729245206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008715,Stanislaus,2020,7.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-08-26 00:00:00')]",4.715518730522136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008771,Stanislaus,2020,6.0,9,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-14 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-09-06 00:00:00')]",41.167140996905545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008839,Stanislaus,2020,2.0,7,2020-07-01,2,8.721,"[8.721, 0.0]","[Timestamp('2020-07-14 00:00:00'), Timestamp('2020-08-12 00:00:00')]",3.3509632949356094,0.0958784478186793,8.721,0.0958784478186793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009008,Stanislaus,2020,2.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-26 00:00:00')]",4.489466445199489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009014,Stanislaus,2020,4.0,8,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-09-03 00:00:00')]",3.300613506313402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009132,Stanislaus,2020,7.0,8,2020-07-01,2,40.458,"[40.458, 0.0]","[Timestamp('2020-07-06 00:00:00'), Timestamp('2020-08-04 00:00:00')]",10.9012562656672,1.4469915551061796,40.458,1.4469915551061796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009170,Stanislaus,2020,4.0,7,2020-07-01,2,65.549,"[65.549, 0.0]","[Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-15 00:00:00')]",37.17453827207704,7.994599111536672,65.549,7.994599111536672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009176,Stanislaus,2020,8.0,10,2020-07-01,3,18.518,"[18.518, 0.0, 0.0]","[Timestamp('2020-07-01 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-02 00:00:00')]",6.745554130086165,0.40982339691908,18.518,0.40982339691908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009298,Stanislaus,2020,5.0,10,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-18 00:00:00'), Timestamp('2020-08-15 00:00:00'), Timestamp('2020-09-10 00:00:00')]",6.544734897451725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009317,Stanislaus,2020,3.0,9,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-04 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-10 00:00:00')]",19.056857465326345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009377,Stanislaus,2020,2.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-11 00:00:00'), Timestamp('2020-09-03 00:00:00')]",53.41631284441318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009399,Stanislaus,2020,1.0,9,2020-07-01,3,21.211,"[21.211, 0.0, 0.0]","[Timestamp('2020-07-02 00:00:00'), Timestamp('2020-08-01 00:00:00'), Timestamp('2020-08-25 00:00:00')]",25.51102982428357,1.7753098871485522,21.211,1.7753098871485522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009607,Stanislaus,2020,6.0,6,2020-07-01,1,0.0,[0.0],[Timestamp('2020-08-17 00:00:00')],7.685564104832396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009618,Stanislaus,2020,4.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-27 00:00:00'), Timestamp('2020-09-10 00:00:00')]",62.24812484640347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009871,Stanislaus,2020,5.0,6,2020-07-01,1,0.0,[0.0],[Timestamp('2020-08-06 00:00:00')],17.605585125939943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010062,Stanislaus,2020,4.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-08-03 00:00:00'), Timestamp('2020-09-06 00:00:00')]",7.502303533217715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010078,Stanislaus,2020,6.0,9,2020-07-01,3,26.907,"[26.907, 0.0, 0.0]","[Timestamp('2020-07-02 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-04 00:00:00')]",25.045312407277944,2.210939045087361,26.907,2.210939045087361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010092,Stanislaus,2020,8.0,10,2020-07-01,3,55.03,"[55.03, 0.0, 0.0]","[Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-09-01 00:00:00')]",38.53091694250377,6.956549735387083,55.03,6.956549735387083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010243,Stanislaus,2020,5.0,7,2020-07-01,2,18.144,"[18.144, 0.0]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-13 00:00:00')]",17.055429624577766,1.0152680941874637,18.144,1.0152680941874637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010563,Stanislaus,2020,4.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-30 00:00:00'), Timestamp('2020-09-10 00:00:00')]",72.40611393472976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010653,Stanislaus,2020,2.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-08-22 00:00:00')]",37.95232718501475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010668,Stanislaus,2020,2.0,7,2020-07-01,2,8.928,"[8.928, 0.0]","[Timestamp('2020-07-14 00:00:00'), Timestamp('2020-08-18 00:00:00')]",8.089906623054823,0.2369641939981412,8.928,0.2369641939981412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010683,Stanislaus,2020,8.0,11,2020-07-01,3,88.49999999999999,"[88.49999999999999, 0.0, 0.0]","[Timestamp('2020-07-08 00:00:00'), Timestamp('2020-08-09 00:00:00'), Timestamp('2020-09-10 00:00:00')]",8.964716928373656,2.6029443837305397,88.49999999999999,2.6029443837305397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010910,Stanislaus,2020,5.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-11 00:00:00')]",16.897926611629362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011074,Stanislaus,2020,3.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-18 00:00:00'), Timestamp('2020-08-08 00:00:00')]",8.58374543664257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011107,Stanislaus,2020,3.0,7,2020-07-01,1,4.857,[4.857],[Timestamp('2020-09-02 00:00:00')],3.169443943049714,0.0505052140137547,4.857,0.0505052140137547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011120,Stanislaus,2020,5.0,10,2020-07-01,3,3.187,"[3.187, 0.0, 0.0]","[Timestamp('2020-07-14 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-10 00:00:00')]",6.762394270328223,0.0707078429774804,3.187,0.0707078429774804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011130,Stanislaus,2020,4.0,7,2020-07-01,2,6.199,"[6.199, 0.0]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-20 00:00:00')]",26.024900602436823,0.5292925158612398,6.199,0.5292925158612398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011188,Stanislaus,2020,2.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-09-03 00:00:00')]",10.553150479451055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011292,Stanislaus,2020,5.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-25 00:00:00'), Timestamp('2020-08-24 00:00:00')]",8.839059375832722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011407,Stanislaus,2020,5.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-30 00:00:00'), Timestamp('2020-09-10 00:00:00')]",2.2408928058740405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011410,Stanislaus,2020,2.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-08-15 00:00:00'), Timestamp('2020-09-09 00:00:00')]",40.31040614749487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011427,Stanislaus,2020,4.0,6,2020-07-01,2,147.824,"[147.824, 0.0]","[Timestamp('2020-07-12 00:00:00'), Timestamp('2020-08-17 00:00:00')]",3.833458383320193,1.8591770080574943,147.824,1.8591770080574943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011581,Stanislaus,2020,3.0,9,2020-07-01,2,4.672000000000001,"[4.672000000000001, 0.0]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-11 00:00:00')]",12.59449370815419,0.1930494573638332,4.672000000000001,0.1930494573638332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011698,Stanislaus,2020,4.0,9,2020-07-01,2,109.441,"[73.583, 35.858000000000004]","[Timestamp('2020-08-03 00:00:00'), Timestamp('2020-09-08 00:00:00')]",5.921787570405698,2.1262675639526574,109.441,2.1262675639526574,35.858000000000004,0.6966648907467439,0.0,0.0,0.0,0.0,0.0,0.0
5012083,Stanislaus,2020,5.0,7,2020-07-01,2,15.811,"[11.309000000000001, 4.502]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-20 00:00:00')]",4.461774955291379,0.2314472566211023,15.811,0.2314472566211023,4.502,0.0659019384800583,0.0,0.0,0.0,0.0,0.0,0.0
5012135,Stanislaus,2020,6.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-18 00:00:00'), Timestamp('2020-09-08 00:00:00')]",26.412021093740236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012141,Stanislaus,2020,3.0,9,2020-07-01,2,2.077,"[2.077, 0.0]","[Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-12 00:00:00')]",65.17641172709972,0.4441319132453613,2.077,0.4441319132453613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012210,Stanislaus,2020,3.0,5,2020-07-01,1,0.0,[0.0],[Timestamp('2020-08-12 00:00:00')],47.79884066331142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012570,Stanislaus,2020,6.0,10,2020-07-01,3,16.274,"[16.274, 0.0, 0.0]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-09-09 00:00:00')]",35.7311979395466,1.907774000223692,16.274,1.907774000223692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012590,Stanislaus,2020,3.0,7,2020-07-01,2,38.181,"[38.181, 0.0]","[Timestamp('2020-07-02 00:00:00'), Timestamp('2020-09-03 00:00:00')]",16.170348237605566,2.025590767913445,38.181,2.025590767913445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012668,Stanislaus,2020,3.0,10,2020-07-01,3,57.165000000000006,"[57.165000000000006, 0.0, 0.0]","[Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-09-08 00:00:00')]",15.890790977639409,2.9803053354224303,57.165000000000006,2.9803053354224303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012704,Stanislaus,2020,3.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-11 00:00:00'), Timestamp('2020-08-26 00:00:00')]",29.570915452104074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012717,Stanislaus,2020,3.0,8,2020-07-01,2,11.542,"[8.482, 3.06]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-09-03 00:00:00')]",6.097211476380905,0.2308858755262086,11.542,0.2308858755262086,3.06,0.0612121624597295,0.0,0.0,0.0,0.0,0.0,0.0
5012750,Stanislaus,2020,4.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-23 00:00:00'), Timestamp('2020-08-24 00:00:00')]",11.680053408183964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012865,Stanislaus,2020,6.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-08-06 00:00:00'), Timestamp('2020-09-10 00:00:00')]",36.88377271546972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012906,Stanislaus,2020,7.0,10,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-04 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-10 00:00:00')]",69.82833704739605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013021,Stanislaus,2020,4.0,10,2020-07-01,2,11.972,"[11.972000000000001, 0.0]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-20 00:00:00')]",32.31802853302869,1.2693944803064945,11.972,1.2693944803064945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013056,Stanislaus,2020,6.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-08-08 00:00:00'), Timestamp('2020-08-28 00:00:00')]",33.99813931289732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013123,Stanislaus,2020,4.0,6,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-06 00:00:00')]",2.1677681700405835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013173,Stanislaus,2020,6.0,11,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-11 00:00:00'), Timestamp('2020-08-02 00:00:00'), Timestamp('2020-09-04 00:00:00')]",23.33464844910222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013240,Stanislaus,2020,6.0,10,2020-07-01,3,25.984,"[25.983999999999998, 0.0, 0.0]","[Timestamp('2020-07-02 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-02 00:00:00')]",17.859702040000876,1.522527879945481,25.984,1.522527879945481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013241,Stanislaus,2020,4.0,8,2020-07-01,3,44.454,"[44.454, 0.0, 0.0]","[Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-09-01 00:00:00')]",15.820096019937802,2.30730494904959,44.454,2.30730494904959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013341,Stanislaus,2020,7.0,9,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-08-30 00:00:00')]",42.92285695060022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013679,Stanislaus,2020,6.0,10,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-08 00:00:00'), Timestamp('2020-09-07 00:00:00')]",4.663559633562729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013734,Stanislaus,2020,4.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-23 00:00:00'), Timestamp('2020-09-10 00:00:00')]",8.710808244004625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013751,Stanislaus,2020,7.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-31 00:00:00'), Timestamp('2020-09-04 00:00:00')]",11.959474570927156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013757,Stanislaus,2020,6.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-13 00:00:00'), Timestamp('2020-08-15 00:00:00')]",14.199898251776066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013835,Stanislaus,2020,5.0,10,2020-07-01,3,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2020-07-05 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-09-04 00:00:00')]",6.723995318098785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013917,Stanislaus,2020,6.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-21 00:00:00')]",31.21907541703427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013986,Stanislaus,2020,6.0,7,2020-07-01,2,74.29,"[6.144, 68.146]","[Timestamp('2020-07-14 00:00:00'), Timestamp('2020-08-17 00:00:00')]",2.497855988248728,0.6088114218077362,74.29,0.6088114218077362,68.146,0.5584609388950059,0.0,0.0,0.0,0.0,0.0,0.0
5014248,Stanislaus,2020,5.0,10,2020-07-01,3,4.686,"[4.686, 0.0, 0.0]","[Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-16 00:00:00'), Timestamp('2020-09-06 00:00:00')]",37.35333467729836,0.574270755570276,4.686,0.574270755570276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014314,Stanislaus,2020,5.0,10,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-31 00:00:00'), Timestamp('2020-09-02 00:00:00')]",17.514877827315686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014446,Stanislaus,2020,2.0,6,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-26 00:00:00')]",23.590085218462523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014488,Stanislaus,2020,2.0,10,2020-07-01,3,80.481,"[24.116999999999997, 37.156, 19.208]","[Timestamp('2020-07-12 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-05 00:00:00')]",3.452144806035238,0.911522526688064,80.481,0.911522526688064,56.364,0.6383749666908469,19.208,0.2175485480128768,0.0,0.0,0.0,0.0
5014533,Stanislaus,2020,6.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-09 00:00:00'), Timestamp('2020-08-15 00:00:00')]",46.49742914355958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014795,Stanislaus,2020,1.0,7,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-09-03 00:00:00')]",37.40712404636656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014808,Stanislaus,2020,1.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-08-03 00:00:00'), Timestamp('2020-09-02 00:00:00')]",14.986297990883656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014939,Stanislaus,2020,5.0,8,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-27 00:00:00')]",76.9744417502332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014975,Stanislaus,2020,4.0,9,2020-07-01,2,0.0,"[0.0, 0.0]","[Timestamp('2020-07-29 00:00:00'), Timestamp('2020-09-04 00:00:00')]",18.60687845764201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015168,Stanislaus,2020,5.0,9,2020-07-01,3,35.185,"[35.185, 0.0, 0.0]","[Timestamp('2020-07-04 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-09-08 00:00:00')]",4.42651838629203,0.510981133273245,35.185,0.510981133273245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
