cap_k,wy_type,n_cuttings,et_bin_idx,et_bin_label,et_bin_center,mean_saved_mm,mean_saved_acft,count,is_model
0,Critical,14,4,700–900,800,330.78113128160913,1.0852399320262767,0,True
0,Critical,14,5,900–1100,1000,413.4764141020114,1.3565499150328457,0,True
0,Critical,14,6,1100–1400,1250,516.8455176275143,1.6956873937910573,0,True
0,Critical,14,7,1400–1700,1550,640.8884418581177,2.102652368300911,0,True
0,Critical,14,8,1700–2100,1900,785.6051867938216,2.577444838562407,0,True
0,Critical,14,9,2100–2500,2300,950.9957524346263,3.1200648045755455,0,True
0,Dry,1,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,1,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,1,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,1,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,1,4,700–900,800,328.37585907686855,1.0773486190185975,0,True
0,Dry,1,5,900–1100,1000,410.4698238460857,1.3466857737732472,0,True
0,Dry,1,6,1100–1400,1250,513.0872798076072,1.683357217216559,0,True
0,Dry,1,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,1,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,1,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,2,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,2,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,2,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,2,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,2,4,700–900,800,328.37585907686855,1.0773486190185975,0,True
0,Dry,2,5,900–1100,1000,410.4698238460857,1.3466857737732472,0,True
0,Dry,2,6,1100–1400,1250,513.0872798076072,1.683357217216559,0,True
0,Dry,2,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,2,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,2,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,3,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,3,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,3,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,3,3,500–700,600,246.28189430765144,0.8080114642639483,1,True
0,Dry,3,4,700–900,800,328.37585907686855,1.0773486190185975,1,True
0,Dry,3,5,900–1100,1000,410.4698238460857,1.3466857737732472,0,True
0,Dry,3,6,1100–1400,1250,513.0872798076072,1.683357217216559,0,True
0,Dry,3,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,3,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,3,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,4,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,4,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,4,2,300–500,400,164.18792953843428,0.5386743095092987,1,True
0,Dry,4,3,500–700,600,246.28189430765144,0.8080114642639483,2,True
0,Dry,4,4,700–900,800,465.26989999999995,1.5264760498687662,10,False
0,Dry,4,5,900–1100,1000,410.4698238460857,1.3466857737732472,0,True
0,Dry,4,6,1100–1400,1250,513.0872798076072,1.683357217216559,0,True
0,Dry,4,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,4,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,4,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,5,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,5,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,5,2,300–500,400,164.18792953843428,0.5386743095092987,1,True
0,Dry,5,3,500–700,600,191.1287142857143,0.6270627109111361,14,False
0,Dry,5,4,700–900,800,419.0546470588235,1.374851204261232,34,False
0,Dry,5,5,900–1100,1000,449.89890909090917,1.476046289668337,11,False
0,Dry,5,6,1100–1400,1250,513.0872798076072,1.683357217216559,1,True
0,Dry,5,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,5,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,5,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,6,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,6,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,6,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,6,3,500–700,600,228.42988235294118,0.7494418712366836,17,False
0,Dry,6,4,700–900,800,365.4185166666666,1.1988796478565178,120,False
0,Dry,6,5,900–1100,1000,454.55725352112677,1.4913295719197073,71,False
0,Dry,6,6,1100–1400,1250,354.7196,1.163778215223097,5,False
0,Dry,6,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,6,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,6,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,7,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,7,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,7,2,300–500,400,164.18792953843428,0.5386743095092987,1,True
0,Dry,7,3,500–700,600,250.94446153846152,0.8233086008479709,13,False
0,Dry,7,4,700–900,800,363.5093421052632,1.1926159517889212,152,False
0,Dry,7,5,900–1100,1000,429.0581777003485,1.4076711866809333,287,False
0,Dry,7,6,1100–1400,1250,464.080695652174,1.5225744608010956,69,False
0,Dry,7,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,7,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,7,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,8,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,8,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,8,2,300–500,400,164.18792953843428,0.5386743095092987,1,True
0,Dry,8,3,500–700,600,201.4875,0.6610482283464567,8,False
0,Dry,8,4,700–900,800,348.2344494382022,1.1425014745347841,89,False
0,Dry,8,5,900–1100,1000,409.46550837988826,1.3433907755245678,358,False
0,Dry,8,6,1100–1400,1250,446.53416494845357,1.465007102849257,194,False
0,Dry,8,7,1400–1700,1550,636.2282269614328,2.087362949348533,1,True
0,Dry,8,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,8,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,9,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,9,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,9,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,9,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,9,4,700–900,800,304.621125,0.9994131397637795,16,False
0,Dry,9,5,900–1100,1000,402.59524031007754,1.3208505259516978,129,False
0,Dry,9,6,1100–1400,1250,461.7393309859155,1.5148928181952608,142,False
0,Dry,9,7,1400–1700,1550,636.2282269614328,2.087362949348533,3,True
0,Dry,9,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,9,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,10,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,10,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,10,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,10,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,10,4,700–900,800,328.37585907686855,1.0773486190185975,1,True
0,Dry,10,5,900–1100,1000,390.4182222222223,1.2808996792067662,18,False
0,Dry,10,6,1100–1400,1250,480.1162666666668,1.5751846019247597,15,False
0,Dry,10,7,1400–1700,1550,636.2282269614328,2.087362949348533,1,True
0,Dry,10,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,10,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,11,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,11,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,11,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,11,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,11,4,700–900,800,328.37585907686855,1.0773486190185975,0,True
0,Dry,11,5,900–1100,1000,410.4698238460857,1.3466857737732472,1,True
0,Dry,11,6,1100–1400,1250,513.0872798076072,1.683357217216559,1,True
0,Dry,11,7,1400–1700,1550,636.2282269614328,2.087362949348533,1,True
0,Dry,11,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,11,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,12,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,12,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,12,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,12,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,12,4,700–900,800,328.37585907686855,1.0773486190185975,0,True
0,Dry,12,5,900–1100,1000,410.4698238460857,1.3466857737732472,0,True
0,Dry,12,6,1100–1400,1250,513.0872798076072,1.683357217216559,0,True
0,Dry,12,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,12,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,12,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,13,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,13,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,13,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,13,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,13,4,700–900,800,328.37585907686855,1.0773486190185975,0,True
0,Dry,13,5,900–1100,1000,410.4698238460857,1.3466857737732472,0,True
0,Dry,13,6,1100–1400,1250,513.0872798076072,1.683357217216559,0,True
0,Dry,13,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,13,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,13,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Dry,14,0,0–150,75,30.78523678845643,0.10100143303299354,0,True
0,Dry,14,1,150–300,225,92.35571036536929,0.3030042990989806,0,True
0,Dry,14,2,300–500,400,164.18792953843428,0.5386743095092987,0,True
0,Dry,14,3,500–700,600,246.28189430765144,0.8080114642639483,0,True
0,Dry,14,4,700–900,800,328.37585907686855,1.0773486190185975,0,True
0,Dry,14,5,900–1100,1000,410.4698238460857,1.3466857737732472,0,True
0,Dry,14,6,1100–1400,1250,513.0872798076072,1.683357217216559,0,True
0,Dry,14,7,1400–1700,1550,636.2282269614328,2.087362949348533,0,True
0,Dry,14,8,1700–2100,1900,779.8926653075629,2.5587029701691693,0,True
0,Dry,14,9,2100–2500,2300,944.0805948459971,3.097377279678468,0,True
0,Above Normal,1,0,0–150,75,23.3975,0.07676345144356955,10,False
0,Above Normal,1,1,150–300,225,20.211153846153845,0.06630955986270946,13,False
0,Above Normal,1,2,300–500,400,164.79386380041382,0.5406622828097566,2,True
0,Above Normal,1,3,500–700,600,247.19079570062075,0.8109934242146349,0,True
0,Above Normal,1,4,700–900,800,329.58772760082763,1.0813245656195132,0,True
0,Above Normal,1,5,900–1100,1000,411.98465950103457,1.3516557070243915,0,True
0,Above Normal,1,6,1100–1400,1250,514.9808243762932,1.6895696337804893,0,True
0,Above Normal,1,7,1400–1700,1550,638.5762222266036,2.095066345887807,0,True
0,Above Normal,1,8,1700–2100,1900,782.7708530519657,2.5681458433463438,0,True
0,Above Normal,1,9,2100–2500,2300,947.5647168523795,3.108808126156101,0,True
0,Above Normal,2,0,0–150,75,0.0,0.0,9,False
0,Above Normal,2,1,150–300,225,62.996352941176475,0.2066809479697391,34,False
0,Above Normal,2,2,300–500,400,188.3245416666667,0.6178626695100613,24,False
0,Above Normal,2,3,500–700,600,247.19079570062075,0.8109934242146349,4,True
0,Above Normal,2,4,700–900,800,329.58772760082763,1.0813245656195132,2,True
0,Above Normal,2,5,900–1100,1000,411.98465950103457,1.3516557070243915,0,True
0,Above Normal,2,6,1100–1400,1250,514.9808243762932,1.6895696337804893,0,True
0,Above Normal,2,7,1400–1700,1550,638.5762222266036,2.095066345887807,0,True
0,Above Normal,2,8,1700–2100,1900,782.7708530519657,2.5681458433463438,0,True
0,Above Normal,2,9,2100–2500,2300,947.5647168523795,3.108808126156101,0,True
0,Above Normal,3,0,0–150,75,12.702666666666667,0.04167541557305337,9,False
0,Above Normal,3,1,150–300,225,46.69218181818182,0.1531895728942973,22,False
0,Above Normal,3,2,300–500,400,149.04769696969697,0.48900163047800843,33,False
0,Above Normal,3,3,500–700,600,283.11255555555556,0.928846967045786,9,False
0,Above Normal,3,4,700–900,800,536.070875,1.758762713254593,8,False
0,Above Normal,3,5,900–1100,1000,411.98465950103457,1.3516557070243915,0,True
0,Above Normal,3,6,1100–1400,1250,514.9808243762932,1.6895696337804893,0,True
0,Above Normal,3,7,1400–1700,1550,638.5762222266036,2.095066345887807,0,True
0,Above Normal,3,8,1700–2100,1900,782.7708530519657,2.5681458433463438,0,True
0,Above Normal,3,9,2100–2500,2300,947.5647168523795,3.108808126156101,0,True
0,Above Normal,4,0,0–150,75,30.898849462577594,0.10137417802682937,2,True
0,Above Normal,4,1,150–300,225,31.173000000000002,0.10227362204724409,20,False
0,Above Normal,4,2,300–500,400,115.43710204081631,0.378730649740211,49,False
0,Above Normal,4,3,500–700,600,235.64738461538462,0.7731213406016556,26,False
0,Above Normal,4,4,700–900,800,362.966,1.1908333333333334,14,False
0,Above Normal,4,5,900–1100,1000,411.98465950103457,1.3516557070243915,2,True
0,Above Normal,4,6,1100–1400,1250,514.9808243762932,1.6895696337804893,0,True
0,Above Normal,4,7,1400–1700,1550,638.5762222266036,2.095066345887807,0,True
0,Above Normal,4,8,1700–2100,1900,782.7708530519657,2.5681458433463438,0,True
0,Above Normal,4,9,2100–2500,2300,947.5647168523795,3.108808126156101,0,True
0,Above Normal,5,0,0–150,75,30.898849462577594,0.10137417802682937,0,True
0,Above Normal,5,1,150–300,225,28.05033333333333,0.09202865266841644,12,False
0,Above Normal,5,2,300–500,400,62.39165217391305,0.2046970215679562,46,False
0,Above Normal,5,3,500–700,600,283.3812537313433,0.9297285227406276,67,False
0,Above Normal,5,4,700–900,800,405.85996590909093,1.3315615679432116,88,False
0,Above Normal,5,5,900–1100,1000,510.3472222222223,1.674367526975795,27,False
0,Above Normal,5,6,1100–1400,1250,514.9808243762932,1.6895696337804893,1,True
0,Above Normal,5,7,1400–1700,1550,638.5762222266036,2.095066345887807,0,True
0,Above Normal,5,8,1700–2100,1900,782.7708530519657,2.5681458433463438,0,True
0,Above Normal,5,9,2100–2500,2300,947.5647168523795,3.108808126156101,0,True
0,Above Normal,6,0,0–150,75,30.898849462577594,0.10137417802682937,0,True
