UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft,saved_mm_cap0,saved_mm_cap1,saved_mm_cap2,saved_mm_cap3,R_late,saved_corrected_mm_cap0,saved_corrected_mm_cap1,saved_corrected_mm_cap2,saved_corrected_mm_cap3
3900175,San Joaquin,2019,8.0,8,2019-07-01,2,472.001,1073.244,"[357.255, 114.746]","[Timestamp('2019-08-02 00:00:00'), Timestamp('2019-08-22 00:00:00')]",15.20154272036834,23.540496606156747,472.001,114.746,0.0,0.0,0.998372801869254,471.23296085508974,114.55928552328942,0.0,0.0
3900381,San Joaquin,2019,7.0,10,2019-07-01,2,376.464,937.6,"[296.51899999999995, 79.94500000000001]","[Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-10 00:00:00')]",49.39639158268525,61.01037782409454,376.464,79.94500000000001,0.0,0.0,0.9848803672804723,370.77200258787576,78.73626096223737,0.0,0.0
3900402,San Joaquin,2019,5.0,0,2019-07-01,2,210.339,621.694,"[120.76599999999999, 89.573]","[Timestamp('2019-07-29 00:00:00'), Timestamp('2019-08-23 00:00:00')]",12.36261824396414,8.53130170215608,210.339,89.573,0.0,0.0,1.0,210.339,89.573,0.0,0.0
3900440,San Joaquin,2019,6.0,0,2019-07-01,2,370.65100000000007,872.4440000000001,"[196.76200000000003, 173.88900000000004]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-13 00:00:00')]",39.12256157756536,47.57485751734312,370.65100000000007,173.88900000000004,0.0,0.0,0.9962522845708184,369.2619055284585,173.23731351173507,0.0,0.0
3900453,San Joaquin,2019,6.0,0,2019-07-01,3,513.95,735.1779999999999,"[176.93099999999998, 181.429, 155.58999999999997]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-24 00:00:00')]",70.30843733013265,118.55321970413937,513.95,337.019,155.58999999999995,0.0,1.0,513.95,337.019,155.58999999999995,0.0
3900477,San Joaquin,2019,7.0,0,2019-07-01,3,471.13700000000006,944.175,"[160.73600000000002, 168.34600000000003, 142.05499999999998]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-17 00:00:00')]",20.260185477900027,31.31667652723552,471.13700000000006,310.401,142.05499999999998,0.0,1.0,471.13700000000006,310.401,142.05499999999998,0.0
3900490,San Joaquin,2019,6.0,0,2019-07-01,2,454.22,925.113,"[326.119, 128.101]","[Timestamp('2019-07-29 00:00:00'), Timestamp('2019-08-23 00:00:00')]",37.20058725248791,55.43717434981974,454.22,128.101,0.0,0.0,0.9995679765557632,454.0237663111588,128.04565736476982,0.0,0.0
3900497,San Joaquin,2019,7.0,0,2019-07-01,3,501.274,1063.776,"[167.948, 179.662, 153.664]","[Timestamp('2019-07-18 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-24 00:00:00')]",7.428468809075309,12.216857853675908,501.274,333.326,153.664,0.0,0.9936481323048153,498.089973872964,331.2087573486349,152.68794660248713,0.0
3900543,San Joaquin,2019,7.0,0,2019-07-01,3,452.07200000000006,883.5200000000001,"[165.31900000000002, 165.76300000000003, 120.99000000000001]","[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-07-31 00:00:00'), Timestamp('2019-08-23 00:00:00')]",65.91542037522771,97.764159842093,452.07200000000006,286.75300000000004,120.99,0.0,0.995267556936502,449.9325949993984,285.3959577542128,120.41742171374737,0.0
3900659,San Joaquin,2019,8.0,0,2019-07-01,3,509.103,999.964,"[168.07000000000002, 222.39500000000004, 118.63799999999999]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-12 00:00:00')]",6.173438871558306,10.311405019117284,509.103,341.033,118.638,0.0,0.9797574762007015,498.7974704062058,334.12963138115384,116.23646746149883,0.0
3900677,San Joaquin,2019,4.0,0,2019-07-01,2,460.567,558.795,"[242.92699999999996, 217.64000000000001]","[Timestamp('2019-07-02 00:00:00'), Timestamp('2019-08-16 00:00:00')]",9.652819467221503,14.585859919815636,460.567,217.64,0.0,0.0,1.0,460.567,217.64,0.0,0.0
3900703,San Joaquin,2019,7.0,0,2019-07-01,3,543.155,976.0080000000002,"[133.759, 256.902, 152.49400000000003]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-24 00:00:00')]",28.859617057375477,51.427970153539285,543.155,409.396,152.49400000000003,0.0,0.9986131234750553,542.4017110810936,408.82821829819375,152.28250965120512,0.0
3900735,San Joaquin,2019,4.0,0,2019-07-01,2,258.442,540.7570000000001,"[141.27300000000002, 117.169]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-13 00:00:00')]",11.571540602481088,9.811588242737589,258.442,117.169,0.0,0.0,1.0,258.442,117.169,0.0,0.0
3900755,San Joaquin,2019,4.0,0,2019-07-01,2,528.9200000000001,673.0930000000001,"[219.538, 309.382]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-30 00:00:00')]",1.9352237641290075,3.358197353422293,528.9200000000001,309.382,0.0,0.0,1.0,528.9200000000001,309.382,0.0,0.0
3900801,San Joaquin,2019,6.0,0,2019-07-01,2,380.56500000000005,897.324,"[181.58900000000003, 198.976]","[Timestamp('2019-07-21 00:00:00'), Timestamp('2019-08-28 00:00:00')]",59.76466825670542,74.62054125693275,380.56500000000005,198.976,0.0,0.0,1.0,380.56500000000005,198.976,0.0,0.0
3900819,San Joaquin,2019,7.0,0,2019-07-01,3,397.405,929.532,"[154.212, 130.46800000000002, 112.72500000000001]","[Timestamp('2019-07-21 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-12 00:00:00')]",7.0263499484922125,9.161110896589724,397.405,243.19300000000004,112.725,0.0,0.9608649487280063,381.8525349492533,233.67562947601007,108.3135013453645,0.0
3900864,San Joaquin,2019,6.0,0,2019-07-01,2,446.458,945.59,"[231.44799999999998, 215.01]","[Timestamp('2019-07-24 00:00:00'), Timestamp('2019-09-02 00:00:00')]",25.18563835102299,36.8908455607645,446.458,215.01,0.0,0.0,0.9675715445466044,431.98005663518796,208.0375577929654,0.0,0.0
3900924,San Joaquin,2019,5.0,0,2019-07-01,2,459.986,750.807,"[283.887, 176.099]","[Timestamp('2019-08-15 00:00:00'), Timestamp('2019-09-17 00:00:00')]",31.659310169601863,47.778344644601326,459.986,176.099,0.0,0.0,0.9959324281435866,458.11497389205584,175.38270466365745,0.0,0.0
3901062,San Joaquin,2019,8.0,0,2019-07-01,3,464.239,883.8470000000001,"[154.228, 161.015, 148.99600000000004]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-24 00:00:00')]",18.465055557870105,28.124012228117,464.239,310.011,148.99600000000004,0.0,0.9851145636880705,457.3285999319861,305.39635100350245,146.77812953126778,0.0
3901103,San Joaquin,2019,7.0,0,2019-07-01,2,375.615,844.271,"[157.88200000000003, 217.733]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-13 00:00:00')]",17.44833140767716,21.502148955691126,375.615,217.733,0.0,0.0,1.0,375.615,217.733,0.0,0.0
3901200,San Joaquin,2019,7.0,0,2019-07-01,3,414.2710000000001,804.677,"[138.028, 163.61900000000003, 112.624]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-08 00:00:00')]",36.63196345460784,49.78858311123309,414.2710000000001,276.24300000000005,112.624,0.0,0.9911661077661763,410.6113746304017,273.8026991076519,111.62909172105783,0.0
3901351,San Joaquin,2019,8.0,0,2019-07-01,2,344.5319999999999,850.5859999999999,"[156.90699999999995, 187.625]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-13 00:00:00')]",8.629780201256985,9.754709423554694,344.5319999999999,187.625,0.0,0.0,1.0,344.5319999999999,187.625,0.0,0.0
3901446,San Joaquin,2019,7.0,0,2019-07-01,3,373.854,808.7279999999998,"[177.25599999999997, 98.41399999999999, 98.18400000000001]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-02 00:00:00')]",11.838918921168188,14.521086595650956,373.854,196.598,98.184,0.0,1.0,373.854,196.598,98.184,0.0
3901521,San Joaquin,2019,8.0,0,2019-07-01,3,528.34,1054.547,"[195.20600000000002, 220.84100000000004, 112.293]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-12 00:00:00')]",28.896344223874245,50.08889274029436,528.34,333.134,112.293,0.0,1.0,528.34,333.134,112.293,0.0
3901548,San Joaquin,2019,4.0,0,2019-07-01,2,395.425,687.131,"[218.475, 176.94999999999996]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-16 00:00:00')]",29.2682092235855,37.97041217925294,395.425,176.94999999999996,0.0,0.0,0.9966249388552048,394.09041644681935,176.35278293042845,0.0,0.0
3901615,San Joaquin,2019,7.0,0,2019-07-01,2,440.387,1080.944,"[219.35399999999998, 221.033]","[Timestamp('2019-07-24 00:00:00'), Timestamp('2019-09-01 00:00:00')]",19.205727681454057,27.749188964739197,440.387,221.033,0.0,0.0,1.0,440.387,221.033,0.0,0.0
3901620,San Joaquin,2019,7.0,0,2019-07-01,2,425.583,1006.113,"[213.326, 212.257]","[Timestamp('2019-07-10 00:00:00'), Timestamp('2019-08-13 00:00:00')]",30.10947958019586,42.040953570139415,425.583,212.257,0.0,0.0,1.0,425.583,212.257,0.0,0.0
3901622,San Joaquin,2019,8.0,0,2019-07-01,3,447.823,996.77,"[137.411, 179.84199999999998, 130.57]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-08-28 00:00:00')]",36.81355763397153,54.08778812440299,447.823,310.412,130.57,0.0,0.9910662253394075,443.82225023016946,307.63884914005615,129.40351704256642,0.0
3901624,San Joaquin,2019,7.0,0,2019-07-01,3,558.1139999999999,1126.156,"[187.56199999999998, 196.95499999999998, 173.597]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-15 00:00:00'), Timestamp('2019-09-21 00:00:00')]",36.50036527249488,66.83518656067322,558.1139999999999,370.552,173.597,0.0,1.0,558.1139999999999,370.552,173.597,0.0
3901638,San Joaquin,2019,8.0,0,2019-07-01,3,462.391,953.611,"[156.97299999999998, 178.83399999999997, 126.584]","[Timestamp('2019-07-02 00:00:00'), Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-08 00:00:00')]",45.822624419751264,69.51433440968898,462.391,305.418,126.584,0.0,1.0,462.391,305.418,126.584,0.0
3901646,San Joaquin,2019,8.0,0,2019-07-01,3,426.52699999999993,921.778,"[148.82, 170.172, 107.535]","[Timestamp('2019-07-13 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-12 00:00:00')]",20.964931233525547,29.33762868845784,426.52699999999993,277.707,107.535,0.0,0.9893426579040322,421.9813558478331,274.74738149855506,106.3889627177101,0.0
3901828,San Joaquin,2019,8.0,0,2019-07-01,3,519.03,1043.531,"[196.80300000000003, 150.361, 171.86599999999999]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-08 00:00:00'), Timestamp('2019-09-12 00:00:00')]",23.35605139228108,39.7719532615999,519.03,322.227,171.866,0.0,0.9910189531670424,514.36856726229,319.3330642221565,170.3224634050069,0.0
3901918,San Joaquin,2019,7.0,0,2019-07-01,3,524.766,955.782,"[117.24999999999999, 229.82500000000002, 177.691]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-24 00:00:00')]",49.43871106344174,85.1173052818834,524.766,407.516,177.691,0.0,0.999972502196181,524.751570087481,407.5047942049789,177.68611388774158,0.0
3902004,San Joaquin,2019,7.0,0,2019-07-01,3,497.038,942.012,"[151.138, 172.053, 173.847]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-08 00:00:00')]",39.57645192597818,64.53740325585414,497.038,345.9,173.847,0.0,1.0,497.038,345.9,173.847,0.0
3902049,San Joaquin,2019,8.0,0,2019-07-01,2,358.149,989.439,"[176.12, 182.029]","[Timestamp('2019-07-28 00:00:00'), Timestamp('2019-09-01 00:00:00')]",76.42114017137376,89.79709623109363,358.149,182.029,0.0,0.0,0.9963933124052297,356.8572684446206,181.37247826381156,0.0,0.0
3902139,San Joaquin,2019,6.0,0,2019-07-01,3,428.175,798.9570000000001,"[148.03700000000003, 154.198, 125.94]","[Timestamp('2019-07-15 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-12 00:00:00')]",41.89017653490093,58.84621501913124,428.175,280.13800000000003,125.94,0.0,1.0,428.175,280.13800000000003,125.94,0.0
3902146,San Joaquin,2019,4.0,0,2019-07-01,2,368.294,768.2850000000001,"[255.43600000000004, 112.85800000000002]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-08-18 00:00:00')]",17.211216124283943,20.79654734670942,368.294,112.85800000000002,0.0,0.0,1.0,368.294,112.85800000000002,0.0,0.0
3902191,San Joaquin,2019,9.0,9,2019-07-01,3,385.097,905.603,"[134.06599999999997, 153.186, 97.845]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-10 00:00:00')]",26.66989162582253,33.695850575555696,385.097,251.031,97.845,0.0,1.0,385.097,251.031,97.845,0.0
3902328,San Joaquin,2019,6.0,0,2019-07-01,3,429.923,745.889,"[151.063, 176.05800000000002, 102.80199999999999]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-08 00:00:00')]",14.54753662144911,20.519424497714127,429.923,278.86,102.802,0.0,1.0,429.923,278.86,102.802,0.0
3902354,San Joaquin,2019,6.0,0,2019-07-01,3,452.679,812.696,"[194.214, 148.404, 110.061]","[Timestamp('2019-07-16 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-01 00:00:00')]",16.517243774853135,24.530870717705845,452.679,258.46500000000003,110.061,0.0,1.0,452.679,258.46500000000003,110.061,0.0
3902388,San Joaquin,2019,8.0,8,2019-07-01,3,458.316,946.296,"[182.68499999999997, 172.982, 102.64900000000002]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-07 00:00:00')]",29.145019630627925,43.82424152569182,458.316,275.63100000000003,102.64900000000002,0.0,1.0,458.316,275.63100000000003,102.64900000000002,0.0
3902454,San Joaquin,2019,8.0,0,2019-07-01,3,429.093,987.304,"[151.418, 170.10699999999997, 107.568]","[Timestamp('2019-07-12 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-12 00:00:00')]",40.18140910547677,56.56680241895125,429.093,277.67499999999995,107.568,0.0,0.9985989788560954,428.49183163429853,277.28597145386624,107.41729495759246,0.0
3902628,San Joaquin,2019,5.0,0,2019-07-01,2,381.922,870.455,"[189.724, 192.198]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-09-02 00:00:00')]",33.7371843807295,42.273533244937575,381.922,192.198,0.0,0.0,0.9956164594720704,380.24782943449213,191.355492277613,0.0,0.0
3902638,San Joaquin,2019,8.0,0,2019-07-01,3,472.653,894.481,"[160.836, 160.07000000000002, 151.74699999999996]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-24 00:00:00')]",88.81326514049707,137.72262535581154,472.653,311.817,151.74699999999996,0.0,1.0,472.653,311.817,151.74699999999996,0.0
3902687,San Joaquin,2019,5.0,0,2019-07-01,2,387.348,751.4330000000001,"[246.984, 140.364]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-09-12 00:00:00')]",4.97791183317649,6.326063624531651,387.348,140.364,0.0,0.0,1.0,387.348,140.364,0.0,0.0
3902712,San Joaquin,2019,6.0,0,2019-07-01,2,410.158,876.756,"[209.01399999999998, 201.14399999999998]","[Timestamp('2019-07-15 00:00:00'), Timestamp('2019-08-18 00:00:00')]",10.137142543901971,13.641174906567404,410.158,201.144,0.0,0.0,1.0,410.158,201.144,0.0,0.0
3902820,San Joaquin,2019,7.0,0,2019-07-01,3,540.792,1118.491,"[184.238, 190.928, 165.62600000000003]","[Timestamp('2019-07-18 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-24 00:00:00')]",45.04104631487692,79.91416508764738,540.792,356.55400000000003,165.62600000000003,0.0,0.9717041411369753,525.4898258937473,346.46499833895314,160.9394700799527,0.0
3902892,San Joaquin,2019,6.0,0,2019-07-01,3,340.919,637.703,"[120.15499999999999, 101.063, 119.70099999999998]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-01 00:00:00'), Timestamp('2019-08-28 00:00:00')]",87.47504497125455,97.84089519867167,340.919,220.764,119.70099999999998,0.0,0.9501399496115054,323.9207614816048,209.7566958360344,113.73270210844679,0.0
3902898,San Joaquin,2019,6.0,0,2019-07-01,2,325.87000000000006,700.306,"[184.90300000000005, 140.967]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-18 00:00:00')]",32.52662998716992,34.77510798529876,325.87000000000006,140.967,0.0,0.0,0.9838502464594349,320.6072798137361,138.69041769264717,0.0,0.0
3902920,San Joaquin,2019,8.0,0,2019-07-01,3,428.88700000000006,1027.044,"[130.16, 140.14100000000002, 158.58600000000004]","[Timestamp('2019-07-21 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-24 00:00:00')]",65.04317932750999,91.52288074881162,428.88700000000006,298.7270000000001,158.58600000000004,0.0,0.9585963535125176,411.1295142689232,286.3586128957339,152.01996131813615,0.0
3902927,San Joaquin,2019,8.0,0,2019-07-01,3,321.192,762.943,"[112.984, 110.97000000000001, 97.23799999999999]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-08-28 00:00:00')]",6.671968116535613,7.030783409731977,321.192,208.208,97.238,0.0,0.9850920651264943,316.40369058210894,205.10404869585713,95.78838222877005,0.0
3902955,San Joaquin,2019,8.0,0,2019-07-01,3,347.317,705.7139999999999,"[127.867, 111.078, 108.372]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-01 00:00:00')]",16.14432667794221,18.39632253544244,347.317,219.45,108.372,0.0,1.0,347.317,219.45,108.372,0.0
3902966,San Joaquin,2019,5.0,0,2019-07-01,2,526.911,857.5239999999999,"[248.19699999999997, 278.714]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-09-08 00:00:00')]",77.56695056823006,134.09081197787617,526.911,278.714,0.0,0.0,1.0,526.911,278.714,0.0,0.0
3902971,San Joaquin,2019,6.0,0,2019-07-01,2,424.267,1032.029,"[223.73499999999999, 200.53199999999998]","[Timestamp('2019-07-13 00:00:00'), Timestamp('2019-08-16 00:00:00')]",22.39615362094121,31.17437305871346,424.267,200.532,0.0,0.0,1.0,424.267,200.532,0.0,0.0
3903011,San Joaquin,2019,6.0,0,2019-07-01,2,334.189,798.957,"[261.099, 73.09]","[Timestamp('2019-08-03 00:00:00'), Timestamp('2019-08-23 00:00:00')]",119.77783436915564,131.32688546585874,334.189,73.09,0.0,0.0,0.9657713331308837,322.7501560476769,70.58822673853629,0.0,0.0
3903027,San Joaquin,2019,8.0,0,2019-07-01,4,373.093,826.518,"[125.00899999999999, 103.44099999999999, 72.85000000000001, 71.793]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-07-31 00:00:00'), Timestamp('2019-08-23 00:00:00'), Timestamp('2019-09-20 00:00:00')]",3.921994624976833,4.800750461340162,373.093,248.084,144.64300000000003,71.793,0.9677300718940387,361.0533157131626,240.0783471557607,139.97538078896946,69.47624505148873
3903036,San Joaquin,2019,6.0,0,2019-07-01,3,518.02,864.025,"[175.863, 206.811, 135.346]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-08 00:00:00')]",31.127763759927056,52.90290086258994,518.02,342.15700000000004,135.346,0.0,0.9968946691938279,516.4113765357866,341.0944893273526,134.92570589670783,0.0
3903046,San Joaquin,2019,2.0,0,2019-07-01,0,0.0,140.36,[],[],31.22033668912084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3903053,San Joaquin,2019,6.0,0,2019-07-01,2,364.09,985.203,"[187.67400000000004, 176.41599999999997]","[Timestamp('2019-07-28 00:00:00'), Timestamp('2019-09-02 00:00:00')]",38.844581603015165,46.400668359060994,364.09,176.41599999999997,0.0,0.0,0.9918786217633985,361.1330873978357,174.98325893701167,0.0,0.0
3903055,San Joaquin,2019,6.0,0,2019-07-01,2,373.119,899.473,"[191.928, 181.19099999999997]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-09-02 00:00:00')]",40.0348151000017,49.00836671685542,373.119,181.191,0.0,0.0,0.9934205882492172,370.6640964669597,179.99886980546393,0.0,0.0
3903124,San Joaquin,2019,5.0,0,2019-07-01,3,529.858,688.314,"[238.269, 116.131, 175.458]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-07-28 00:00:00'), Timestamp('2019-08-28 00:00:00')]",30.01052619690669,52.16967647519876,529.858,291.589,175.458,0.0,0.9959380554581281,527.7057461889327,290.4045816529801,174.74529933457222,0.0
3903143,San Joaquin,2019,7.0,0,2019-07-01,3,298.181,548.249,"[104.554, 108.407, 85.21999999999998]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-08 00:00:00')]",7.707573730238447,7.540196989685794,298.181,193.627,85.21999999999998,0.0,0.9541301216102042,284.5034737918523,184.745353057019,81.31096896362159,0.0
3903197,San Joaquin,2019,5.0,0,2019-07-01,3,577.246,732.3179999999999,"[197.349, 204.986, 174.91099999999997]","[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-24 00:00:00')]",15.19124775161228,28.76997047121779,577.246,379.89699999999993,174.91099999999997,0.0,1.0,577.246,379.89699999999993,174.91099999999997,0.0
3903216,San Joaquin,2019,7.0,0,2019-07-01,3,444.688,892.325,"[147.12499999999997, 176.697, 120.86600000000001]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-08 00:00:00')]",28.7112088693803,41.888221947857566,444.688,297.563,120.866,0.0,0.9808325252540677,436.16445399018085,291.8594687121761,118.54930399735815,0.0
3903231,San Joaquin,2019,5.0,0,2019-07-01,3,558.105,793.818,"[175.64899999999997, 247.231, 135.225]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-19 00:00:00')]",20.27242763909246,37.11989247872604,558.105,382.456,135.225,0.0,0.9843161434819662,549.3517612580027,376.4576149715389,133.10415050234886,0.0
3903280,San Joaquin,2019,6.0,0,2019-07-01,2,294.074,797.789,"[226.46699999999998, 67.607]","[Timestamp('2019-08-03 00:00:00'), Timestamp('2019-08-23 00:00:00')]",44.55408214400502,42.98621112997418,294.074,67.607,0.0,0.0,0.9980086088010364,293.488383624556,67.47236801521167,0.0,0.0
3903299,San Joaquin,2019,6.0,0,2019-07-01,3,418.731,740.914,"[114.237, 151.394, 153.1]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-09-02 00:00:00')]",49.12103486176742,67.48195554036329,418.731,304.494,153.1,0.0,0.9960351493198367,417.07079410984454,303.28672675699437,152.492981360867,0.0
3903326,San Joaquin,2019,7.0,0,2019-07-01,3,511.708,852.427,"[282.79999999999995, 113.128, 115.78000000000002]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-02 00:00:00')]",38.49012455158981,64.6184535893862,511.708,228.908,115.78000000000002,0.0,0.8551442441473595,437.58415088415705,195.74935863928374,99.0086005873813,0.0
3903364,San Joaquin,2019,8.0,0,2019-07-01,3,529.2349999999999,935.291,"[198.09099999999998, 194.393, 136.75099999999998]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-02 00:00:00')]",30.587278341323177,53.10977117116197,529.2349999999999,331.144,136.75099999999998,0.0,0.9602342294155684,508.18956240474824,317.97580366558896,131.31299110680837,0.0
3903463,San Joaquin,2019,6.0,0,2019-07-01,2,416.925,1042.779,"[219.415, 197.51000000000002]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-28 00:00:00')]",48.978294181787696,66.99565387710577,416.925,197.51,0.0,0.0,0.9933719755796371,414.1616109185402,196.20089889673412,0.0,0.0
3903478,San Joaquin,2019,5.0,0,2019-07-01,2,363.853,693.3659999999999,"[227.57099999999997, 136.282]","[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-08-23 00:00:00')]",22.25681443138425,26.56892618537549,363.853,136.282,0.0,0.0,0.9981958340002495,363.1965487884928,136.03612464922202,0.0,0.0
3903560,San Joaquin,2019,8.0,0,2019-07-01,3,450.863,881.869,"[123.82300000000001, 172.529, 154.51099999999997]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-07 00:00:00'), Timestamp('2019-09-08 00:00:00')]",15.399907078440176,22.77968604037655,450.863,327.04,154.51099999999997,0.0,0.9776694336174508,440.7949738490647,319.7370115702511,151.0606818576659,0.0
3903614,San Joaquin,2019,7.0,0,2019-07-01,3,485.64400000000006,1019.2580000000002,"[179.02500000000003, 142.582, 164.03700000000003]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-15 00:00:00'), Timestamp('2019-09-19 00:00:00')]",48.27501037232893,76.91754966292424,485.64400000000006,306.619,164.03700000000003,0.0,0.9780832933240655,475.00028290307256,299.8989213157317,160.44184918699978,0.0
3903717,San Joaquin,2019,8.0,0,2019-07-01,3,484.995,977.283,"[173.73, 184.613, 126.652]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-08 00:00:00')]",7.652338857338082,12.176332296964182,484.995,311.265,126.652,0.0,0.9952821811644669,482.7068814538606,309.7965081201578,126.05447880884206,0.0
3903767,San Joaquin,2019,8.0,0,2019-07-01,3,537.489,1124.376,"[129.243, 243.65, 164.59600000000003]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-26 00:00:00')]",29.928044882541474,52.77557387097223,537.489,408.246,164.59600000000003,0.0,1.0,537.489,408.246,164.59600000000003,0.0
3903791,San Joaquin,2019,6.0,0,2019-07-01,3,472.634,976.21,"[162.09599999999998, 182.822, 127.71600000000001]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-28 00:00:00')]",31.338302842532872,48.59431570104226,472.634,310.538,127.716,0.0,0.9886652068321199,467.27679136589217,307.01811599923286,126.26836555577101,0.0
3903811,San Joaquin,2019,7.0,0,2019-07-01,2,416.919,881.769,"[214.92299999999997, 201.99599999999998]","[Timestamp('2019-07-28 00:00:00'), Timestamp('2019-09-01 00:00:00')]",26.393975587116007,36.10285402823103,416.919,201.996,0.0,0.0,1.0,416.919,201.996,0.0,0.0
3903879,San Joaquin,2019,7.0,0,2019-07-01,3,455.535,893.442,"[177.65200000000002, 141.66099999999997, 136.22199999999998]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-02 00:00:00')]",90.07876130796112,134.62607786227713,455.535,277.8829999999999,136.22199999999998,0.0,1.0,455.535,277.8829999999999,136.22199999999998,0.0
